time,distance,velocity,acceleration,downforce,drag,throttle,brake,lateral_g,longitudinal_g,fuel_mass,current_mass,drs_active
40.99999999999981,2437.9122673826523,119.99814706217703,-0.08080147658229528,3.581307598519348,0.7162615197038696,0.0,0.0,2.987608069055993,-0.08080147658229528,105.61175791871122,903.6147578723878,0.0
41.49999999999978,2454.470710853372,118.58976025410082,-0.07891632265991373,3.4976377259104883,0.6995275451820976,0.0,0.0,2.917808762610921,-0.07891632265991373,105.58195272046393,903.5849174644703,0.0
41.99999999999975,2470.8360523277297,117.21402375354782,-0.07709637551089517,3.416864612837579,0.6833729225675158,0.0,0.0,2.8504259987067075,-0.07709637551089517,105.55249510581008,903.5554254564039,0.0
42.49999999999972,2487.0127402401376,115.86981526704784,-0.07533866197348414,3.3388560888471654,0.6677712177694332,0.0,0.0,2.785349517751745,-0.07533866197348414,105.52337706756775,903.5262738129494,0.0
42.999999999999694,2504.1474378369608,132.96949666648587,1.2593509201071038,3.877906997231,0.6665152651490781,1.0,0.0,0.0,1.2593509201071038,105.49253461189348,903.4958588493101,1.0
43.499999999999666,2524.3668339885826,156.17348562103354,1.3625713741116392,5.363782926461285,0.9219001904855335,1.0,0.0,0.0,1.3625713741116392,105.45613969882055,903.4600440359611,1.0
43.99999999999964,2547.9625678361035,181.46304933902258,1.4939154261542995,7.25436244833325,1.2468435458072775,1.0,0.0,0.0,1.4939154261542995,105.41366737789501,903.4182039541284,1.0
44.49999999999961,2575.111461231646,206.30303814048784,1.3023865876269551,9.440970612677352,1.6226668240539202,1.0,0.0,0.0,1.3023865876269551,105.36479936978304,903.3699569457366,1.0
44.99999999999958,2605.4168454058427,227.45758942272312,1.1203865742476364,11.533346531785552,1.982293935150642,1.0,0.0,0.0,1.1203865742476364,105.31024967826949,903.3159361180051,1.0
45.49999999999955,2638.439453989045,245.82590702362063,0.9794728532055268,13.516520687064553,2.32315199308922,1.0,0.0,0.0,0.9794728532055268,105.25080898281972,903.2569546304953,1.0
45.999999999999524,2673.8388076898264,261.98011597019087,0.8652479643429806,15.388581646618583,2.6449124705125686,1.0,0.0,0.0,0.8652479643429806,105.18709014615831,903.1936396490576,1.0
46.499999999999496,2711.3385880969736,276.30832267950484,0.7697905179043356,17.14931200799878,2.947538001374791,1.0,0.0,0.0,0.7697905179043356,105.11959054142545,903.1264982494924,1.0
46.99999999999947,2750.7076433019784,289.09221408446905,0.6883138168721386,18.799903944556647,3.231233490470674,1.0,0.0,0.0,0.6883138168721386,105.04872624205643,903.0559535474085,1.0
47.49999999999944,2791.748515267905,300.5467017745809,0.617713590790204,20.342681627343005,3.4963984046995793,1.0,0.0,0.0,0.617713590790204,104.97485267251777,902.9823663400621,1.0
47.99999999999941,2834.289994937013,310.84207599396814,0.5558607247666886,21.780852180268358,3.743583968483624,1.0,0.0,0.0,0.5558607247666886,104.89827800911338,902.9060490610132,1.0
48.49999999999938,2878.1820103868713,320.11725978217106,0.5012263627357056,23.118289347639706,3.973455981625575,1.0,0.0,0.0,0.5012263627357056,104.81927238130363,902.8272753127982,1.0
48.99999999999935,2923.2919513882007,328.4881814332254,0.4526696959249717,24.359348945471137,4.186763100002852,1.0,0.0,0.0,0.4526696959249717,104.73807448750124,902.7462866920371,1.0
49.499999999999325,2969.5019231514416,336.05330655339645,0.40931135074877156,25.508713573921536,4.384310145517765,1.0,0.0,0.0,0.40931135074877156,104.6548965383274,902.6632978709913,1.0
49.9999999999993,3016.7066266505813,342.8974364937531,0.37045450508841227,26.571263604069586,4.566935931949461,1.0,0.0,0.0,0.37045450508841227,104.56992807202896,902.5785005079413,1.0
50.49999999999927,3064.811676922839,349.0944057105859,0.33553391147827294,27.551971396016572,4.735495083690349,1.0,0.0,0.0,0.33553391147827294,104.48333898153889,902.4920663416816,1.0
50.99999999999924,3112.085810300639,308.4712848967505,-5.75564671729632,25.19105044553195,5.03821008910639,0.0,1.0,15.971358914754928,-5.75564671729632,104.39824554145885,902.4059573235813,0.0
51.49999999999921,3148.4391829498873,228.5975810181488,-3.738348110219435,13.72557148622075,2.74511429724415,0.0,1.0,8.702139237525897,-3.738348110219435,104.33280947069021,902.3385244102157,0.0
51.99999999999918,3175.777403164823,173.4682948732026,-2.7104409714593523,7.883895717234118,1.576779143446824,0.0,1.0,4.998462784182099,-2.7104409714593523,104.28360067430332,902.2879373816752,0.0
52.499999999999154,3197.297333926139,154.14605417422115,1.353376250223834,5.224389794342502,0.8979419959026177,1.0,0.0,0.0,1.353376250223834,104.24486479893295,902.2487184502872,1.0
52.999999999999126,3220.597843516821,179.25061411531925,1.4822976051942154,7.077613946614603,1.216464897074385,1.0,0.0,0.0,1.4822976051942154,104.20292388166972,902.2074051470227,1.0
53.4999999999991,3247.4602059534163,204.40788401484272,1.3217880735695118,9.263234307721715,1.5921183966396697,1.0,0.0,0.0,1.3217880735695118,104.15457162928385,902.1596818263843,1.0
53.99999999999907,3277.5255961469006,225.8539346724645,1.1349107208886002,11.367269968793382,1.9537495258863626,1.0,0.0,0.0,1.1349107208886002,104.10045392693559,902.1061002753024,1.0
54.49999999999904,3310.343267475605,244.4473113149015,0.9909527822341193,13.3620436900079,2.2966012592201084,1.0,0.0,0.0,0.9909527822341193,104.04138211854391,902.0474933013268,1.0
